"id","journal","publication_date","article_type","financial_disclosure"
"10.1371/journal.pone.0012896","PLoS ONE","2010-09-30","Research Article","This work was supported by National Institutes of Health (NIH) Grant R01 GM056322 and the Howard Hughes Medical Institute. T.O. was supported by the Human Frontier Science Program fellowship. The structure shown in this report is derived from work performed on beamline 19-ID at Argonne National Laboratory, Structural Biology Center at the Advanced Photon Source. Argonne is operated by UChicago Argonne, LLC, for the U.S. Department of Energy, Office of Biological and Environmental Research under contract DE-AC02-06CH11357. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0013137","PLoS ONE","2010-10-04","Research Article","This work was supported by grants from the Bill and Melinda Gates Foundation “Grand Challenges in Global Health” Program (GC4 – “Human Vaccine Consortium”; http://www.hv-consortium.org/), the Wijnand M. Pon Foundation, College de France, Fondation pour la Recherche Medicale (FRM), Institut Pasteur and the Institut National de la Sante et de la Recherche Medicale (INSERM). N.D.H. was supported by the Human Frontiers Science Program. S.A.D. was supported by the National Institutes of Health (NIH-NIAID grant #F32 AI063846). C.A.G. was supported by a grant from the Excellence Cluster “From Regenerative Biology to reconstructive Therapy” by the German Research Foundation (EXC 62/1). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. This study was also in part financially supported by AIMM Therapeutic who did have a role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0013402","PLoS ONE","2010-10-14","Research Article","This work was supported by the Helmholtz Association (VG-NH 142 to D.N.) and the Deutsche Forschungsgemeinschaft (FOR855 and SFB646 to D.N.; SFB 646 to J.S.). S.R. is a fellow of the Human Frontiers Science Program organization. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0013756","PLoS ONE","2010-10-29","Research Article","This work was supported by the KOSEF NRL Program grant funded by the Korean government (MEST) (2-2008025-0) and a grant (M103KV010011-06K2201-01110) from the Brain Research Center of the 21st Century Frontier Research Program funded by the Ministry of Science and Technology, Republic of Korea, and KOSEF through Chronic Inflammatory Disease Research Center (CIDRC) at Ajou University (Grant R13-2003-019) to E Joe. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0013867","PLoS ONE","2010-11-30","Research Article","TS was supported by the postgraduate studentship from Higher Educational Strategic Scholarships for Frontier Research (SFR), Royal Thai Government. The Centre for Systems Biology at Edinburgh is a Centre for Integrative Systems Biology supported by Biotechnology and Biological Sciences Research Council (BBSRC) and Engineering and Physical Sciences Research Council (EPSRC) through award BB/D019621. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0013901","PLoS ONE","2010-11-15","Research Article","This study was funded by Medecins Sans Frontieres, Belgium. The funders were involved in study design, data collection and analysis. However, final preparation of the manuscript and the decision to publish rests with the first author."
"10.1371/journal.pone.0014031","PLoS ONE","2010-11-30","Research Article","Financial support from Science Foundation Ireland (Research Frontiers Programme 07/RFP/CMSR724) is warmly acknowledged. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0014064","PLoS ONE","2010-11-19","Research Article","This work was supported by King Abdullah University of Science and Technology (KAUST) - Award No. KUK-I1-012-43 (http://www.kaust.edu.sa/), Human Frontier Science Program (HFSP) - RGP0054/2006-C grant (http://www.hfsp.org/), and Fondazione Roma (http://www.fondazioneroma.it/). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0014583","PLoS ONE","2011-01-25","Research Article","This work was supported by operating grants from the Canadian Institutes of Health Research (CIHR, 733371), the Alberta Heritage Foundation for Medical Research (AHFMR, 732626), the Multiple Sclerosis Society of Canada (to MDN), a grant from the Brain Research Center of the 21C Frontier Research Program (2010K000812) and the grants 331-2007-1-C00213, 3-200900000001605 and 20090076351 from the Korean Ministry of Education, Science and Technology (to SKP). MDN holds a Career Development Award from the Human Frontier Science Program Organization (HFSPO), a New Investigator Award from the CIHR, a scholarship from the AHFMR and the Brenda Strafford Foundation Chair in Alzheimer research (791959). MC is supported by a Hotchkiss Brain Institute (HBI) post-doctoral fellowship. GN is a recipient of a DOC-fellowship of the Austrian Academy of Sciences at the Institute of Biochemistry and Molecular Biology/University of Calgary. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0015092","PLoS ONE","2010-11-30","Research Article","This work was financially supported by the Cancer Genomics Center (Netherlands Genomics Initiative). P.H. was supported by a Human Frontier Science Program Organization long-term fellowship. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0015600","PLoS ONE","2010-12-17","Research Article","This work was supported by the Swedish Research Council (project 05871 and K2010-54X-15080-07-5), Stockholm County Council-Karolinska Institute (ALF grants), the Karolinska Institutet Strategic Neuroscience Program, Swedish Brain Foundation, Swedish Brain Power, Magnus Bergvalls Foundation, KI Foundations, an academic grant from Johnson & Johnson administered through the Karolinska Institutet, the ESTOOLS consortium under the Sixth Research Framework Program of the European Union, the Foundation for Old Servants, Gun and Bertil Stohnes Foundation, The Dementia Association, Alzheimer Foundation in Sweden, The Lars Hierta Memorial Foundation and Olle Engkvist Byggmästare Foundation. RNL is supported by a long-term fellowship from the International Human Frontier Science Program Organization. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0015623","PLoS ONE","2010-12-22","Research Article","This work was supported by the National Research Foundation (NRF-2010-0000784), Ministry of Education, Science and Technology (MEST), Korea. Kee-Ho Lee was supported by the 21C Frontier Functional Human Genome Project (FG03-0601-003-1-0-0) and by the National Nuclear R&D Program of the Ministry of Science and Technology. George R. Beck Jr was supported in part by grants from NIH/NIAMS (AR056090) and NIH/NCI (CA136059). Myung-Haing Cho was also partially supported by the Research Institute for Veterinary Science, Seoul National University. The funder had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0016567","PLoS ONE","2011-01-27","Research Article","This work was supported by Grants-in-Aid for Exploratory Research and Integrative Brain Research (IBR-shien) from the Japanese Ministry of Education, Culture, Sports, Science and Technology (http://www.mext.go.jp), and a grant from the Mitsubishi Pharma Research Foundation (http://di.mt-pharma.co.jp/zaidan/default.htm) and by Global COE Program ""Center for Frontier Medicine"" funded by the Japanese Ministry of Education, Culture, Sports, Science and Technology. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
