"id","journal","publication_date","article_type","financial_disclosure"
"10.1371/journal.pone.0037354","PLoS ONE","2012-06-06","Research Article","This project was supported by the Austrian Science Fund (FWF P20882-B09) to HR, the Austrian Academy for Sciences and the Karl-Franzens-University of Graz to ABL. MP has been supported by a Forschungskredit grant of the University of Zurich. Written under partial support by the European Union project # FP7-506778 (PASCAL2), project #FP7-243914 (BRAIN-I-NETS), and project #269921 (BrainScaleS) to WM. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1002528","PLoS Computational Biology","2012-06-07","Research Article","This work was supported by grant TIN2006-12860 from the Spanish Ministerio de Ciencia e Innovación), the Structural Funds of the European Regional Development Fund (ERDF), FP7-ICT-043338 (BACTOCOM), the FP7-ICT-265505 (CADMAD), the ATIGE-Genopole, and the Fondation pour la Recherche Medicale grants to AJ, and by grant BFU2009-06993 from the Spanish Ministerio de Ciencia e Innovación to SFE and ESPSOL Fundación Genoma España and EUSOL European Commission Contract number: FOOD-CT-2006-016214, to AG. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0038402","PLoS ONE","2012-06-07","Research Article","YW was supported by the China Scholarship Council (CSC). WLL (Wenlian Lu) was jointly supported by the Marie Curie International Incoming Fellowship from the European Commission (FP7-PEOPLE-2011-IIF-302421), the Foundation for the Author of National Excellent Doctoral Dissertation of PR China (No. 200921), the Shanghai Rising-Star Program (No. 11QA1400400), and the Shanghai Guidance of Science and Technology (SGST) (No. 09DZ2272900). WL (Wei Lin) was supported by the NSF of China (No. 10971035) and the Talent Programs (Nos. 10SG02, NCET-11-0109 and 11QH1400200). GL was supported by the Wellcome Trust. JF is a Royal Society Wolfson Research Merit Award holder, partially supported by a EU Grant BION, a UK EPSRC grant and National Centre for Mathematics and Interdisciplinary Sciences (NCMIS) in the Chinese Academy of Sciences. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0038826","PLoS ONE","2012-06-07","Research Article","Study was supported by: 1) Deutsche Forschungsgemeinschaft (DFG GrK-1657: GT, and KH), 2)Public Health Service Grant GM32441 (JLVE), 3)Fonds der Chemischen Industrie (KH), 4) National Institutes of Health grant P20RR15635 from the COBRE program of the National Center for Research Resources (JLVE) 5)European Drug Initiative on Channels and Transporters (EDICT) project EU FP7 (201924) (AM). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript"
"10.1371/journal.pone.0038312","PLoS ONE","2012-06-08","Research Article","This work was supported by grants from: European Community (EC) contract number 222918 (REPLACES) FP7 - Thematic priority HEALTH (PC), Italian Ministery of Health “Progetto Strategico 2007” (PC, BP), Italian Ministery of Health “Progetti Finalizzati 2006-2008” (PC, BP), Fondazione Cassa di Risparmio di Perugia (PC) and Progetti Finalizzati Multicentrici Programma Neuroscienze Compagnia di San Paolo (PC). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0038763","PLoS ONE","2012-06-11","Research Article","Financial support provided by MIUR (The Ministry of Education, Universities and Research) (PRIN 2009, CAUDIP project), and by the EU FP7 PERSEUS Project. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pmed.1001237","PLoS Medicine","2012-06-12","Research Article","MB and SS are honorary research staff at UCL, funded by Legal & General Assurance Society Limited (L&G) as part of its wider research collaboration with UCL on longevity research. RR and SC are supported by the Higher Education Funding Council and RR is partly funded by the National Institute for Health Research University College London Hospital/University College London Comprehensive Biomedical Research Centre. MOF is partly funded by the UK Medical Research Council and by European Community's Seventh Framework Programme (FP7/2007–2013) grant agreement n°223075 – the MedCHAMPS project. NH is funded by the NHS and HL by L&G. The IMPACTSEC team had access to all data sources and has the responsibility for the contents of the report and the decision to submit for publication. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0039038","PLoS ONE","2012-06-12","Research Article","This work was supported by grants from the Wilhelm Sander Foundation (2004.107.2), the European Commission FP6 program (DEC-VAC, LSHP-CT-2005-018685 and Europrise Network of Excellence), the H.W. & J. Hector Foundation. In addition, the Centre for AIDS Reagents, NIBSC HPA UK, from which we obtained reference reagents, was funded by the EC FP7 program (Next Generation HIV-1 Immunogens inducing broadly reactive Neutralising antibodies) and the Bill and Melinda Gates GHRC-CAVD Project. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0038236","PLoS ONE","2012-06-13","Research Article","This work is supported by the European Commission under project grant FP7-214668 for ITALK: Integration and Transfer of Action and Language Knowledge in Robots. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0038578","PLoS ONE","2012-06-14","Research Article","This work was supported by grants from the EC FP7 Coordinated Actions - The SPHINX Consortium, and the Agence Nationale de Recherche sur le SIDA et les Hépatites Virales (Grant numbers ANRS 12107, 12122 and 12210). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.1002754","PLoS Pathogens","2012-06-14","Research Article","This work was supported by grants from the Spanish Ministerio de Ciencia e Innovation (BFU2007-63110/BFU2010-17794), from the European Community's Seventh Framework Programme (FP7/2007-2013)), under grant agreement KBBE-211691- ASFRISK, and by an institutional grant from the Fundación Ramón Areces. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0038959","PLoS ONE","2012-06-15","Research Article","This work was supported by a FP7 EU grant (MemStick, N° 201600; http://cordis.europa.eu/fp7/home_en.html) to CS and LMP. MI was a PhD student fellow from CONICYT (Comisión Nacional de Investigación Científica y Tecnológica; www.conicyt.cl), Chile. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0039263","PLoS ONE","2012-06-15","Research Article","The first phase of the Generation R Study is made possible by financial support from: Erasmus Medical Centre, Rotterdam, Erasmus University Rotterdam and the Netherlands Organization for Health Research and Development (ZonMw). The present study was conducted in commission of the European project CONTAMED with funding from the European Union's Seventh Framework Programme (FP7) for Research and Technology Development. EU grant agreement no. 212502. There are no commercial associations that may pose any conflict of interest. The funders had no role in study design, data collection, and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0037860","PLoS ONE","2012-06-18","Research Article","This work was supported by the National Science Foundation of Hungary (OTKA K81226, K81845, K69127), the Medical Research Council (ETT Grant 02-121/2009) and the European Community’s Seventh Framework Programme (FP7/2007-2013) under grant agreement no. 259772 and 245009. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0037983","PLoS ONE","2012-06-18","Research Article","This work was supported in the framework of the Swiss HIV Cohort Study, by the Swiss National Science Foundation (SNF grant #33CS30–134277). Further support was provided by SNF grant #3247B0–112594 (to HFG, SY and BL), SNF grant # 324730–130865 and the SHCS projects # 470, 528, 569, 683 the SHCS Research Foundation, the European Community’s Seventh Framework Programme (grant FP7/2007–2013), under the Collaborative HIV and Anti-HIV Drug Resistance Network (CHAIN; grant 223131). VvW was supported by a fellowship of the Novartis Foundation (formerly Ciba-Geigy Jubilee Foundation). The funder had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
